order_id,order_date,customer_name,city,state,category,product,quantity,sales,discount
ORD01940,2025-03-07,Manish Sharma,Patna,Bihar,Electronics,Headphones,2,41249.68,0.1
ORD01482,2025-11-19,Pooja Das,Bhopal,Madhya Pradesh,Electronics,Laptop,6,71256.45,0.15
ORD00183,2025-05-25,Vikas Das,Jaipur,Rajasthan,Grocery,Sugar,10,12116.28,0.1
ORD01941,2025-01-31,Amit Sharma,Bhopal,Madhya Pradesh,Stationery,Pen Set,1,66875.54,0.2
ORD01161,2025-12-04,Riya Sharma,Bhopal,Madhya Pradesh,Grocery,Rice,6,32236.74,0.15
ORD00171,2025-06-10,Kavita Das,Delhi,Delhi,Stationery,Notebook,7,1650.93,0.0
ORD00293,2025-04-19,Nikhil Verma,Jaipur,Rajasthan,Furniture,Bookshelf,5,71787.23,0.0
ORD00562,2025-12-01,Vikas Patel,Bhopal,Madhya Pradesh,Clothing,Kurta,9,42869.47,0.15
ORD01457,2025-12-04,Rohit Kumar,Ahmedabad,Gujarat,Stationery,Notebook,6,20751.67,0.1
ORD01877,2025-11-27,Neha Das,Kolkata,West Bengal,Grocery,Cooking Oil,2,4251.95,0.05
ORD01652,2025-09-22,Pooja Das,Kolkata,West Bengal,Furniture,Desk,10,49778.66,0.1
ORD00850,2025-10-03,Riya Yadav,Ahmedabad,Gujarat,Grocery,Cooking Oil,5,14879.75,0.0
ORD00273,2025-03-26,Anjali Yadav,Patna,Bihar,Grocery,Sugar,4,43059.45,0.05
ORD01550,2025-07-09,Amit Singh,Jaipur,Rajasthan,Furniture,Sofa,9,37100.89,0.0
ORD01035,2025-06-12,Nikhil Patel,Mumbai,Maharashtra,Grocery,Biscuits,7,16011.05,0.2
ORD01744,2025-01-30,Nikhil Patel,Delhi,Delhi,Furniture,Office Chair,9,33773.0,0.25
ORD00372,2025-11-29,Priya Yadav,Hyderabad,Telangana,Furniture,Office Chair,9,42356.02,0.2
ORD01670,2025-04-04,Arjun Patel,Bengaluru,Karnataka,Stationery,File Folder,3,48870.67,0.0
ORD00722,2025-06-29,Suresh Verma,Bhopal,Madhya Pradesh,Furniture,Table,7,31199.58,0.1
ORD00734,2025-03-01,Amit Gupta,Pune,Maharashtra,Electronics,Keyboard,7,53597.38,0.2
ORD00778,2025-11-23,Anjali Das,Kolkata,West Bengal,Clothing,Kurta,1,7527.98,0.2
ORD00519,2025-12-30,Vikas Gupta,Chennai,Tamil Nadu,Grocery,Tea,10,42905.21,0.25
ORD00335,2025-09-19,Sneha Verma,Chennai,Tamil Nadu,Stationery,Notebook,1,7620.84,0.05
ORD00846,2025-01-03,Sneha Patel,Kolkata,West Bengal,Stationery,Pen Set,8,69603.89,0.05
ORD01252,2025-04-23,Anjali Gupta,Bhopal,Madhya Pradesh,Stationery,Marker,10,41428.12,0.15
ORD01053,2025-11-17,Pooja Sharma,Lucknow,Uttar Pradesh,Furniture,Office Chair,10,46562.6,0.0
ORD01924,2025-03-07,Pooja Das,Patna,Bihar,Furniture,Bookshelf,7,33874.67,0.05
ORD00016,2025-03-22,Pooja Kumar,Hyderabad,Unknown,Grocery,Biscuits,6,8588.52,0.15
ORD00708,2025-03-09,Neha Kumar,Bengaluru,Karnataka,Clothing,Shoes,5,47077.35,0.0
ORD00901,2025-10-29,Amit Patel,Ahmedabad,Gujarat,Grocery,Tea,5,1775.07,0.15
ORD01980,2025-07-13,Anjali Yadav,Hyderabad,Telangana,Grocery,Sugar,9,5279.87,0.05
ORD01573,2025-08-24,Amit Singh,Delhi,Delhi,Clothing,Jeans,6,34538.84,0.05
ORD00904,2025-06-02,Kavita Das,Jaipur,Rajasthan,Electronics,Monitor,4,21729.83,0.0
ORD00466,2025-01-30,Manish Das,Bengaluru,Karnataka,Clothing,Jeans,3,38917.7,0.05
ORD01978,2025-06-27,Kavita Patel,Patna,Bihar,Stationery,File Folder,6,59938.71,0.15
ORD00200,2025-05-02,Rohit Sharma,Mumbai,Maharashtra,Grocery,Sugar,5,31888.29,0.1
ORD01207,2025-04-04,Pooja Patel,Patna,Bihar,Clothing,Jeans,10,31513.72,0.15
ORD01056,2025-07-30,Neha Kumar,Lucknow,Uttar Pradesh,Electronics,Headphones,7,30275.81,0.2
ORD01132,2025-05-01,Suresh Sharma,Pune,Maharashtra,Furniture,Office Chair,3,44549.14,0.05
ORD01380,2025-03-29,Arjun Kumar,Kolkata,West Bengal,Clothing,T-Shirt,3,73084.22,0.0
ORD00999,2025-01-19,Suresh Patel,Bhopal,Madhya Pradesh,Clothing,Shoes,4,66102.86,0.0
ORD00728,2025-11-17,Suresh Singh,Delhi,Delhi,Furniture,Bookshelf,1,25601.64,0.15
ORD01772,2025-05-13,Nikhil Das,Patna,Bihar,Furniture,Desk,10,18651.44,0.25
ORD01910,2025-10-26,Riya Yadav,Kolkata,West Bengal,Electronics,Headphones,3,16950.84,0.25
ORD01822,2025-04-30,Neha Kumar,Mumbai,Maharashtra,Unknown,Laptop,1,32614.46,0.25
ORD00568,2025-05-13,Nikhil Singh,Mumbai,Maharashtra,Grocery,Rice,10,11228.17,0.05
ORD00044,2025-10-10,Priya Das,Delhi,Delhi,Furniture,Table,1,62635.98,0.2
ORD00275,2025-10-14,Pooja Gupta,Jaipur,Rajasthan,Furniture,Table,7,34395.69,0.0
ORD01097,2025-07-17,Rohit Verma,Bhopal,Madhya Pradesh,Grocery,Tea,1,14205.23,0.0
ORD00102,2025-03-14,Rahul Kumar,Kolkata,West Bengal,Electronics,Monitor,4,48660.7,0.1
ORD01232,2025-09-19,Vikas Kumar,Bhopal,Madhya Pradesh,Furniture,Desk,6,32099.17,0.0
ORD01722,2025-02-20,Kavita Sharma,Patna,Bihar,Grocery,Rice,10,62905.87,0.25
ORD01833,2025-08-26,Riya Yadav,Kolkata,West Bengal,Stationery,File Folder,6,69277.59,0.15
ORD00108,2025-07-30,Sneha Yadav,Kolkata,West Bengal,Clothing,Jacket,2,64365.55,0.1
ORD01618,2025-04-13,Anjali Singh,Mumbai,Maharashtra,Stationery,Marker,4,13347.02,0.25
ORD00498,2025-08-14,Amit Sharma,Hyderabad,Telangana,Furniture,Sofa,8,8692.08,0.15
ORD01981,2025-02-17,Kavita Das,Bhopal,Madhya Pradesh,Clothing,Jeans,3,57217.63,0.05
ORD00882,2025-11-04,Sneha Gupta,Delhi,Delhi,Clothing,Shoes,2,29012.39,0.15
ORD00757,2025-07-21,Arjun Patel,Delhi,Delhi,Clothing,T-Shirt,4,32520.73,0.2
ORD00620,2025-02-12,Rahul Gupta,Jaipur,Rajasthan,Grocery,Rice,1,57877.29,0.2
ORD01107,2025-03-04,Anjali Sharma,Bhopal,Madhya Pradesh,Furniture,Sofa,7,74431.13,0.2
ORD01936,2025-02-06,Rohit Sharma,Ahmedabad,Gujarat,Stationery,Calculator,6,11188.91,0.2
ORD00810,2025-12-04,Neha Gupta,Ahmedabad,Gujarat,Clothing,Kurta,9,16640.89,0.25
ORD01038,2025-09-08,Manish Das,Patna,Bihar,Furniture,Sofa,9,67171.3,0.25
ORD00073,2025-07-14,Anjali Verma,Delhi,Delhi,Stationery,Pen Set,8,13834.24,0.1
ORD01284,2025-11-28,Vikas Verma,Chennai,Tamil Nadu,Stationery,File Folder,3,4336.71,0.1
ORD01272,2025-04-23,Sneha Sharma,Kolkata,West Bengal,Electronics,Monitor,7,37100.89,0.25
ORD01335,2025-07-20,Rahul Yadav,Delhi,Delhi,Electronics,Keyboard,6,68475.75,0.05
ORD01459,2025-11-23,Riya Verma,Jaipur,Rajasthan,Electronics,Keyboard,1,72449.94,0.15
ORD00482,2025-01-10,Neha Verma,Chennai,Tamil Nadu,Stationery,Marker,4,12575.04,0.15
ORD01069,2025-01-23,Amit Verma,Bengaluru,Karnataka,Stationery,Pen Set,10,68474.98,0.1
ORD00507,2025-11-04,Pooja Patel,Chennai,Tamil Nadu,Electronics,Mobile Phone,8,25064.95,0.2
ORD01238,2025-12-02,Riya Verma,Delhi,Delhi,Electronics,Mobile Phone,10,9246.49,0.2
ORD01862,2025-10-13,Amit Kumar,Delhi,Delhi,Clothing,Jeans,4,4474.43,0.25
ORD01990,2025-07-05,Vikas Das,Pune,Maharashtra,Stationery,Pen Set,2,52379.28,0.2
ORD01477,2025-09-11,Arjun Verma,Delhi,Unknown,Stationery,File Folder,9,73747.77,0.2
ORD01867,2025-11-18,Sneha Gupta,Lucknow,Uttar Pradesh,Furniture,Sofa,4,11631.12,0.0
ORD01456,2025-10-05,Rohit Patel,Mumbai,Maharashtra,Electronics,Headphones,5,6643.88,0.05
ORD00312,2025-07-23,Nikhil Sharma,Patna,Bihar,Furniture,Table,3,56481.02,0.25
ORD00963,2025-08-07,Rohit Kumar,Bengaluru,Karnataka,Furniture,Desk,5,63154.96,0.2
ORD00406,2025-12-18,Arjun Sharma,Patna,Bihar,Furniture,Desk,4,61819.59,0.1
ORD01331,2025-11-20,Manish Patel,Ahmedabad,Gujarat,Stationery,Notebook,3,73760.21,0.25
ORD01650,2025-06-13,Manish Yadav,Pune,Maharashtra,Electronics,Mobile Phone,4,23213.23,0.1
ORD00310,2025-10-18,Pooja Gupta,Lucknow,Uttar Pradesh,Electronics,Mobile Phone,4,67620.15,0.25
ORD00227,2025-05-26,Riya Sharma,Mumbai,Maharashtra,Clothing,Jeans,6,71074.36,0.2
ORD01858,2025-03-09,Pooja Sharma,Chennai,Tamil Nadu,Grocery,Sugar,1,66273.66,0.0
ORD00711,2025-05-23,Kavita Verma,Delhi,Delhi,Grocery,Sugar,1,18542.31,0.2
ORD01944,2025-02-16,Kavita Gupta,Mumbai,Maharashtra,Stationery,Pen Set,9,46318.17,0.05
ORD01384,2025-12-30,Anjali Yadav,Bengaluru,Karnataka,Clothing,Shoes,1,62124.27,0.1
ORD01786,2025-12-17,Neha Kumar,Ahmedabad,Gujarat,Furniture,Bookshelf,6,3122.64,0.0
ORD00149,2025-02-28,Sneha Sharma,Mumbai,Maharashtra,Clothing,T-Shirt,3,55693.42,0.2
ORD01555,2025-12-19,Suresh Das,Delhi,Delhi,Furniture,Sofa,1,20845.53,0.05
ORD01957,2025-05-11,Pooja Singh,Delhi,Delhi,Grocery,Sugar,1,18966.74,0.2
ORD00926,2025-06-20,Sneha Das,Patna,Bihar,Clothing,T-Shirt,8,35464.07,0.15
ORD00943,2025-09-10,Nikhil Patel,Lucknow,Uttar Pradesh,Electronics,Monitor,3,19706.8,0.2
ORD00837,2025-10-05,Nikhil Singh,Mumbai,Maharashtra,Furniture,Table,1,22164.42,0.25
ORD00576,2025-12-23,Kavita Sharma,Pune,Maharashtra,Stationery,File Folder,6,44281.34,0.25
ORD00558,2025-12-04,Riya Singh,Lucknow,Uttar Pradesh,Furniture,Sofa,3,13641.1,0.2
ORD01236,2025-06-19,Anjali Patel,Bengaluru,Karnataka,Electronics,Laptop,1,51301.37,0.05
ORD01361,2025-06-13,Riya Singh,Bengaluru,Karnataka,Furniture,Desk,10,34686.86,0.05
ORD01348,2025-03-04,Amit Patel,Delhi,Delhi,Furniture,Bookshelf,6,11091.72,0.1
ORD01162,2025-09-24,Nikhil Kumar,Bhopal,Madhya Pradesh,Stationery,Marker,10,14832.0,0.05
ORD01443,2025-06-10,Anjali Verma,Delhi,Delhi,Electronics,Mobile Phone,8,13749.36,0.0
ORD00287,2025-11-26,Arjun Das,Hyderabad,Telangana,Stationery,Calculator,8,3754.59,0.1
ORD01605,2025-12-11,Vikas Gupta,Mumbai,Maharashtra,Stationery,File Folder,4,40034.97,0.05
ORD01058,2025-01-07,Kavita Sharma,Jaipur,Rajasthan,Grocery,Biscuits,10,14637.98,0.0
ORD00599,2025-12-13,Arjun Yadav,Ahmedabad,Gujarat,Clothing,Jeans,2,9210.92,0.0
ORD00933,2025-01-26,Vikas Das,Delhi,Delhi,Stationery,Pen Set,5,52669.27,0.05
ORD01462,2025-04-05,Arjun Yadav,Mumbai,Maharashtra,Grocery,Rice,4,8804.88,0.0
ORD01638,2025-08-17,Kavita Verma,Bengaluru,Karnataka,Grocery,Sugar,9,65478.02,0.0
ORD01588,2025-12-29,Kavita Gupta,Kolkata,West Bengal,Grocery,Tea,2,11491.44,0.1
ORD01041,2025-05-24,Arjun Patel,Chennai,Tamil Nadu,Furniture,Sofa,1,16808.68,0.0
ORD01231,2025-07-14,Vikas Gupta,Mumbai,Maharashtra,Stationery,Notebook,10,15173.35,0.0
ORD00807,2025-09-25,Pooja Das,Kolkata,West Bengal,Stationery,Pen Set,4,10945.82,0.1
ORD00905,2025-05-20,Rahul Yadav,Pune,Maharashtra,Grocery,Rice,10,7331.34,0.1
ORD01680,2025-08-01,Neha Verma,Delhi,Delhi,Stationery,Calculator,6,56288.77,0.1
ORD01205,2025-09-02,Kavita Singh,Kolkata,West Bengal,Furniture,Bookshelf,9,41487.46,0.15
ORD00768,2025-08-04,Anjali Gupta,Jaipur,Rajasthan,Stationery,Calculator,8,43153.91,0.1
ORD00610,2025-07-23,Rahul Singh,Jaipur,Rajasthan,Clothing,Jacket,9,64423.02,0.0
ORD01993,2025-07-22,Kavita Verma,Chennai,Tamil Nadu,Clothing,T-Shirt,5,17867.25,0.15
ORD01565,2025-07-10,Kavita Das,Lucknow,Uttar Pradesh,Furniture,Sofa,3,35176.7,0.1
ORD01423,2025-07-13,Priya Verma,Ahmedabad,Gujarat,Electronics,Mobile Phone,6,8297.66,0.15
ORD01011,2025-03-03,Anjali Gupta,Lucknow,Uttar Pradesh,Clothing,T-Shirt,10,63960.76,0.0
ORD00494,2025-02-17,Anjali Patel,Chennai,Tamil Nadu,Clothing,Shoes,10,20306.13,0.25
ORD01321,2025-05-29,Riya Das,Hyderabad,Telangana,Stationery,Calculator,10,60488.83,0.25
ORD00278,2025-11-27,Vikas Patel,Patna,Bihar,Clothing,Shoes,3,57730.66,0.25
ORD01847,2025-05-17,Rahul Yadav,Lucknow,Uttar Pradesh,Stationery,File Folder,10,67557.18,0.25
ORD00359,2025-12-02,Priya Singh,Lucknow,Uttar Pradesh,Electronics,Mobile Phone,7,68927.96,0.1
ORD01111,2025-08-13,Priya Yadav,Jaipur,Rajasthan,Stationery,Notebook,6,41245.03,0.05
ORD00237,2025-09-12,Amit Sharma,Pune,Maharashtra,Furniture,Sofa,9,35144.43,0.1
ORD00552,2025-08-17,Anjali Gupta,Bengaluru,Karnataka,Clothing,Jeans,6,65871.97,0.15
ORD01868,2025-11-08,Rohit Patel,Bengaluru,Karnataka,Grocery,Biscuits,9,29284.38,0.05
ORD01813,2025-12-03,Pooja Sharma,Bengaluru,Karnataka,Stationery,File Folder,6,3274.07,0.25
ORD00209,2025-12-02,Anjali Gupta,Bengaluru,Karnataka,Electronics,Mobile Phone,5,26933.82,0.0
ORD01387,2025-11-17,Arjun Yadav,Bhopal,Madhya Pradesh,Electronics,Mobile Phone,7,47995.35,0.1
ORD01561,2025-07-01,Kavita Patel,Mumbai,Maharashtra,Clothing,Jacket,8,20024.75,0.15
ORD00059,2025-12-11,Rohit Verma,Bengaluru,Karnataka,Grocery,Sugar,6,7230.69,0.05
ORD00632,2025-05-25,Rohit Singh,Patna,Bihar,Furniture,Office Chair,9,1904.28,0.0
ORD01962,2025-05-06,Manish Kumar,Lucknow,Uttar Pradesh,Clothing,Jeans,3,40140.89,0.05
ORD01860,2025-09-10,Vikas Kumar,Chennai,Tamil Nadu,Clothing,T-Shirt,7,25932.09,0.0
ORD01817,2025-05-17,Rahul Yadav,Mumbai,Maharashtra,Clothing,Jacket,9,14669.53,0.1
ORD00364,2025-09-06,Manish Patel,Chennai,Tamil Nadu,Clothing,Jacket,9,43450.54,0.2
ORD00506,2025-12-10,Pooja Patel,Ahmedabad,Gujarat,Grocery,Biscuits,9,42284.36,0.25
ORD01166,2025-11-21,Sneha Yadav,Pune,Maharashtra,Clothing,Shoes,2,49994.36,0.2
ORD01122,2025-12-31,Suresh Singh,Kolkata,West Bengal,Clothing,Kurta,8,73736.91,0.0
ORD01630,2025-03-07,Priya Gupta,Jaipur,Rajasthan,Stationery,Marker,3,55844.05,0.25
ORD01217,2025-08-24,Anjali Gupta,Jaipur,Rajasthan,Grocery,Tea,1,26841.87,0.2
ORD01152,2025-07-13,Rahul Gupta,Jaipur,Rajasthan,Grocery,Rice,3,6215.78,0.0
ORD01125,2025-04-30,Amit Sharma,Kolkata,West Bengal,Grocery,Cooking Oil,9,44163.27,0.0
ORD01595,2025-11-23,Manish Sharma,Patna,Bihar,Electronics,Headphones,5,3111.98,0.2
ORD00119,2025-08-31,Sneha Das,Ahmedabad,Gujarat,Stationery,Pen Set,7,3512.64,0.25
ORD01250,2025-01-06,Riya Patel,Kolkata,West Bengal,Grocery,Biscuits,6,73898.28,0.25
ORD01994,2025-06-22,Priya Patel,Kolkata,West Bengal,Stationery,Pen Set,5,18431.88,0.05
ORD00523,2025-05-28,Sneha Kumar,Bhopal,Madhya Pradesh,Grocery,Tea,4,38441.44,0.25
ORD00514,2025-06-14,Suresh Das,Bhopal,Madhya Pradesh,Furniture,Office Chair,7,49399.76,0.2
ORD00082,2025-04-01,Sneha Gupta,Delhi,Delhi,Stationery,Marker,8,53121.32,0.15
ORD00916,2025-03-13,Neha Sharma,Delhi,Delhi,Stationery,Marker,2,29917.91,0.25
ORD01019,2025-10-23,Manish Kumar,Hyderabad,Telangana,Grocery,Rice,4,71648.83,0.2
ORD00381,2025-06-08,Rahul Verma,Hyderabad,Telangana,Grocery,Sugar,10,11662.86,0.0
ORD01030,2025-09-14,Neha Singh,Bengaluru,Karnataka,Grocery,Tea,8,6522.15,0.25
ORD01689,2025-09-26,Priya Singh,Patna,Bihar,Furniture,Sofa,1,40575.75,0.2
ORD00085,2025-07-01,Manish Gupta,Chennai,Tamil Nadu,Electronics,Keyboard,6,13842.53,0.05
ORD01678,2025-07-14,Kavita Sharma,Kolkata,West Bengal,Electronics,Keyboard,8,30088.57,0.05
ORD00330,2025-08-13,Manish Gupta,Hyderabad,Telangana,Grocery,Rice,8,70737.37,0.05
ORD00007,2025-04-30,Riya Sharma,Bhopal,Madhya Pradesh,Electronics,Laptop,10,58036.86,0.0
ORD00746,2025-02-24,Anjali Sharma,Ahmedabad,Unknown,Grocery,Cooking Oil,9,7944.18,0.25
ORD01554,2025-03-17,Sneha Gupta,Kolkata,West Bengal,Electronics,Laptop,5,61922.3,0.2
ORD00915,2025-06-10,Kavita Gupta,Hyderabad,Telangana,Electronics,Keyboard,1,4385.71,0.0
ORD00874,2025-01-06,Manish Sharma,Jaipur,Rajasthan,Electronics,Headphones,1,5201.99,0.25
ORD00452,2025-12-23,Arjun Sharma,Patna,Bihar,Clothing,Jacket,5,21205.91,0.15
ORD00491,2025-06-01,Rohit Yadav,Lucknow,Uttar Pradesh,Electronics,Laptop,5,48414.18,0.15
ORD01481,2025-10-30,Kavita Sharma,Bhopal,Madhya Pradesh,Clothing,T-Shirt,6,67332.62,0.1
ORD00288,2025-04-05,Manish Yadav,Lucknow,Uttar Pradesh,Clothing,Shoes,7,11404.02,0.15
ORD00949,2025-03-17,Rahul Patel,Bhopal,Madhya Pradesh,Grocery,Tea,8,37100.89,0.25
ORD01986,2025-06-19,Arjun Patel,Jaipur,Rajasthan,Clothing,Kurta,9,41207.42,0.25
ORD01369,2025-05-17,Amit Yadav,Bhopal,Madhya Pradesh,Electronics,Mobile Phone,1,67083.83,0.05
ORD01147,2025-03-15,Rohit Verma,Bhopal,Madhya Pradesh,Electronics,Laptop,10,58307.66,0.1
ORD00706,2025-01-23,Manish Singh,Bhopal,Madhya Pradesh,Grocery,Sugar,3,28556.23,0.15
ORD01727,2025-08-23,Sneha Gupta,Chennai,Tamil Nadu,Furniture,Bookshelf,8,58832.31,0.1
ORD01702,2025-02-26,Rahul Gupta,Kolkata,West Bengal,Electronics,Monitor,3,7320.12,0.15
ORD01629,2025-03-23,Kavita Gupta,Pune,Maharashtra,Clothing,Kurta,6,53606.78,0.1
ORD01600,2025-12-14,Rohit Gupta,Bengaluru,Karnataka,Grocery,Rice,10,30050.63,0.05
ORD01539,2025-11-11,Priya Singh,Pune,Maharashtra,Furniture,Office Chair,4,74184.27,0.0
ORD01406,2025-03-11,Neha Singh,Bhopal,Madhya Pradesh,Furniture,Table,3,42263.18,0.15
ORD01651,2025-06-15,Priya Verma,Delhi,Delhi,Clothing,Kurta,4,42932.88,0.05
ORD00328,2025-09-09,Kavita Verma,Mumbai,Maharashtra,Stationery,Marker,5,55181.86,0.25
ORD00443,2025-01-18,Suresh Singh,Jaipur,Rajasthan,Clothing,T-Shirt,7,67732.6,0.25
ORD00775,2025-01-28,Arjun Gupta,Bhopal,Madhya Pradesh,Furniture,Desk,10,55143.49,0.1
ORD01088,2025-07-27,Riya Kumar,Patna,Bihar,Clothing,Jacket,6,37100.89,0.15
ORD01221,2025-12-03,Riya Yadav,Kolkata,West Bengal,Furniture,Table,5,8374.95,0.15
ORD01636,2025-09-26,Nikhil Verma,Chennai,Tamil Nadu,Stationery,File Folder,10,68474.51,0.0
ORD00178,2025-11-20,Rohit Gupta,Hyderabad,Telangana,Clothing,Jeans,8,5354.4,0.15
ORD01323,2025-09-17,Rohit Gupta,Jaipur,Rajasthan,Stationery,File Folder,1,70486.36,0.05
ORD00705,2025-07-05,Rahul Das,Bhopal,Madhya Pradesh,Electronics,Laptop,2,53040.45,0.25
ORD00087,2025-09-01,Arjun Yadav,Bhopal,Madhya Pradesh,Stationery,File Folder,9,56922.81,0.25
ORD01884,2025-11-29,Amit Das,Patna,Bihar,Clothing,Jeans,4,51803.22,0.0
ORD01948,2025-04-16,Nikhil Yadav,Mumbai,Maharashtra,Stationery,Calculator,7,1971.24,0.1
ORD00458,2025-04-01,Riya Yadav,Hyderabad,Telangana,Electronics,Mobile Phone,6,36786.81,0.15
ORD01829,2025-01-31,Kavita Das,Delhi,Delhi,Electronics,Laptop,8,25980.69,0.25
ORD00055,2025-10-11,Priya Verma,Lucknow,Uttar Pradesh,Clothing,Shoes,6,30329.43,0.1
ORD01502,2025-09-04,Rohit Sharma,Bengaluru,Karnataka,Stationery,File Folder,7,44938.7,0.2
ORD00644,2025-05-09,Nikhil Kumar,Bhopal,Madhya Pradesh,Furniture,Office Chair,7,27023.02,0.05
ORD00678,2025-01-12,Anjali Verma,Bengaluru,Karnataka,Electronics,Headphones,2,23057.57,0.15
ORD00222,2025-05-02,Manish Yadav,Chennai,Tamil Nadu,Grocery,Cooking Oil,2,73888.66,0.05
ORD00114,2025-08-01,Riya Yadav,Hyderabad,Telangana,Furniture,Sofa,5,38288.18,0.1
ORD00983,2025-09-09,Rahul Das,Hyderabad,Telangana,Stationery,Pen Set,3,15161.45,0.2
ORD01229,2025-12-25,Sneha Singh,Hyderabad,Telangana,Stationery,Pen Set,8,53057.95,0.0
ORD01000,2025-09-19,Suresh Gupta,Kolkata,West Bengal,Furniture,Table,9,21473.61,0.0
ORD00175,2025-06-29,Sneha Singh,Delhi,Delhi,Grocery,Rice,9,38368.92,0.1
ORD00782,2025-11-14,Rahul Kumar,Chennai,Tamil Nadu,Furniture,Bookshelf,5,14682.69,0.0
ORD00590,2025-06-27,riya gupta,Delhi,Delhi,Grocery,Biscuits,9,68646.92,0.1
ORD01560,2025-05-20,Nikhil Verma,Mumbai,Maharashtra,Grocery,Biscuits,7,17140.54,0.05
ORD00019,2025-05-03,Amit Verma,Jaipur,Rajasthan,Electronics,Laptop,6,65934.46,0.1
ORD00424,2025-07-02,Neha Singh,Hyderabad,Telangana,Clothing,Jeans,9,52093.64,0.2
ORD01344,2025-05-20,Unknown,Bhopal,Madhya Pradesh,Stationery,File Folder,8,31924.36,0.25
ORD00286,2025-10-13,Kavita Singh,Mumbai,Maharashtra,Grocery,Cooking Oil,7,22712.45,0.0
ORD01584,2025-01-07,Priya Patel,Jaipur,Rajasthan,Electronics,Headphones,2,49276.18,0.15
ORD00429,2025-08-03,Priya Das,Bengaluru,Karnataka,Electronics,Laptop,1,29098.8,0.25
ORD01510,2025-09-23,Neha Patel,Delhi,Delhi,Clothing,Jacket,9,4993.99,0.0
ORD01319,2025-02-14,Manish Sharma,Kolkata,West Bengal,Clothing,Shoes,5,52731.42,0.0
ORD00670,2025-09-16,Rahul Verma,Mumbai,Maharashtra,Electronics,Keyboard,8,56524.81,0.2
ORD00032,2025-10-05,Amit Patel,Mumbai,Maharashtra,Furniture,Bookshelf,4,72661.03,0.2
ORD00941,2025-12-30,Sneha Kumar,Pune,Maharashtra,Stationery,Marker,10,70464.32,0.2
ORD00723,2025-06-03,Suresh Patel,Patna,Bihar,Furniture,Bookshelf,5,59317.11,0.1
ORD00995,2025-01-19,Arjun Singh,Chennai,Tamil Nadu,Clothing,Shoes,3,32696.9,0.15
ORD00215,2025-12-14,Manish Yadav,Chennai,Tamil Nadu,Grocery,Cooking Oil,1,10922.77,0.1
ORD00814,2025-12-04,Sneha Patel,Delhi,Delhi,Furniture,Sofa,10,43587.19,0.15
ORD00327,2025-04-13,Pooja Patel,Kolkata,West Bengal,Grocery,Cooking Oil,5,24219.72,0.25
ORD00561,2025-11-21,Riya Gupta,Patna,Bihar,Electronics,Headphones,2,52854.28,0.2
ORD01113,2025-04-02,Neha Kumar,Mumbai,Maharashtra,Electronics,Laptop,5,11723.86,0.1
ORD00701,2025-05-31,Kavita Kumar,Jaipur,Rajasthan,Stationery,Marker,5,34735.7,0.15
ORD01579,2025-01-14,Unknown,Lucknow,Uttar Pradesh,Electronics,Headphones,8,50323.28,0.2
ORD01190,2025-10-12,Pooja Patel,Pune,Maharashtra,Electronics,Mobile Phone,10,52217.39,0.0
ORD00342,2025-01-03,Sneha Verma,Bhopal,Madhya Pradesh,Grocery,Cooking Oil,8,44517.19,0.15
ORD00630,2025-04-04,Priya Gupta,Bengaluru,Karnataka,Grocery,Biscuits,7,14303.05,0.0
ORD00148,2025-10-29,Anjali Kumar,Delhi,Delhi,Electronics,Mobile Phone,1,27028.61,0.05
ORD01310,2025-09-04,Pooja Singh,Chennai,Tamil Nadu,Clothing,Jeans,4,26358.4,0.15
ORD00361,2025-02-17,Vikas Gupta,Ahmedabad,Gujarat,Clothing,Shoes,7,34036.38,0.25
ORD00084,2025-10-19,Kavita Das,Pune,Maharashtra,Electronics,Headphones,8,18478.79,0.15
ORD00049,2025-04-25,Amit Verma,Jaipur,Rajasthan,Furniture,Desk,8,26386.97,0.05
ORD00469,2025-12-03,Nikhil Singh,Hyderabad,Telangana,Grocery,Tea,6,38171.79,0.05
ORD00156,2025-05-11,Anjali Singh,Kolkata,West Bengal,Stationery,Notebook,6,32150.61,0.25
ORD00773,2025-01-17,Anjali Sharma,Chennai,Tamil Nadu,Furniture,Bookshelf,4,36497.66,0.2
ORD01240,2025-10-09,Sneha Gupta,Pune,Maharashtra,Grocery,Cooking Oil,1,9805.44,0.15
ORD01201,2025-03-16,Riya Verma,Delhi,Delhi,Clothing,T-Shirt,6,68216.09,0.1
ORD01403,2025-08-24,Riya Kumar,Mumbai,Maharashtra,Stationery,Notebook,8,60609.21,0.2
ORD01203,2025-02-18,Suresh Patel,Mumbai,Maharashtra,Grocery,Biscuits,10,61645.41,0.15
ORD01631,2025-06-05,Priya Kumar,Kolkata,West Bengal,Clothing,Jeans,1,63856.21,0.2
ORD00501,2025-01-28,Amit Singh,Hyderabad,Telangana,Stationery,Pen Set,9,66931.63,0.2
ORD01765,2025-12-17,Sneha Kumar,Ahmedabad,Gujarat,Stationery,Marker,8,74423.48,0.1
ORD00180,2025-07-16,Pooja Kumar,Chennai,Tamil Nadu,Clothing,T-Shirt,2,46221.88,0.2
ORD01048,2025-01-25,Rohit Das,Jaipur,Rajasthan,Clothing,Kurta,1,66314.23,0.05
ORD01756,2025-03-21,Kavita Patel,Mumbai,Maharashtra,Grocery,Cooking Oil,6,7498.19,0.25
